sample_id,split,storm_id,condition_path,context_path,context_source_type,target_path,condition_source_type,target_source_type,condition_observation_id,target_observation_id,condition_timestamp,target_timestamp,condition_sensor,target_sensor,condition_channels,context_channels,target_channels,geo_path,era5_path,sar_path,geo_observation_id,sar_observation_id,geo_timestamp,sar_timestamp,dt_minutes,geo_sensor,sar_sensor,geo_channels,era5_observation_id,era5_timestamp,era5_channels,sar_channels,grid_size,grid_resolution,center_lat,center_lon,ibtracs_center_lat,ibtracs_center_lon,metadata_schema_version,storm_sample_index_all,storm_sample_count_all,storm_span_hours_all,storm_elapsed_hours,storm_remaining_hours,era5_time_gap_hours,ibtracs_center_offset_km,sar_valid_pixels,sar_valid_fraction,sar_max_wind_ms,sar_robust_peak_ms,sar_p95_wind_ms,sar_p99_wind_ms,sar_mean_wind_ms,sar_core_valid_pixels_0_100km,sar_core_valid_fraction_0_100km,sar_core_mean_wind_ms,sar_ring_valid_pixels_20_60km,sar_ring_valid_fraction_20_60km,sar_ring_mean_wind_ms,sar_ring_minus_core_mean_ms,sar_eye_valid_pixels_0_20km,sar_eye_valid_fraction_0_20km,sar_eye_mean_wind_ms,sar_eye_contrast_ms,sar_radial_profile_valid_bins,sar_radial_profile_peak_mean_ms,sar_rmw_km,sar_r64_km,era5_valid_pixels,era5_valid_fraction,era5_max_wind_ms,era5_robust_peak_ms,era5_p95_wind_ms,era5_p99_wind_ms,era5_mean_wind_ms,era5_core_valid_pixels_0_100km,era5_core_valid_fraction_0_100km,era5_core_mean_wind_ms,era5_ring_valid_pixels_20_60km,era5_ring_valid_fraction_20_60km,era5_ring_mean_wind_ms,era5_ring_minus_core_mean_ms,era5_eye_valid_pixels_0_20km,era5_eye_valid_fraction_0_20km,era5_eye_mean_wind_ms,era5_eye_contrast_ms,era5_radial_profile_valid_bins,era5_radial_profile_peak_mean_ms,era5_rmw_km,era5_r64_km,sar_minus_era5_max_ms,sar_minus_era5_robust_peak_ms,sar_minus_era5_p95_ms,sar_era5_common_valid_pixels,sar_era5_common_valid_fraction,sar_era5_common_mean_difference_ms,sar_has_valid_center,sar_radial_profile_usable_v1,sar_quality_usable_v1,sar_well_developed_v1,sar_high_intensity_v1,sar_weak_v1
WP142024_sar_geo_20240916095638_5d8d1278,train,WP142024,train/WP142024_sar_geo_20240916095638_5d8d1278_geo.tif,train/WP142024_sar_geo_20240916095638_5d8d1278_era5.tif,era5,train/WP142024_sar_geo_20240916095638_5d8d1278_sar.tif,geo,sar,WP142024:geo:e4c72281ddcf68af,WP142024:sar:e74992d458fdbbac,2024-09-16T10:00:00+00:00,2024-09-16T09:56:38+00:00,AHI,RADARSAT Constellation 3,"[""B07"", ""B08"", ""B09"", ""B10"", ""B11"", ""B12"", ""B13"", ""B14"", ""B15"", ""B16""]","[""era5_precipitable_water"", ""era5_sst"", ""era5_pressure_msl"", ""era5_temperature_2m"", ""era5_dewpoint_2m"", ""era5_u_wind_10m"", ""era5_v_wind_10m""]","[""wind_speed""]",train/WP142024_sar_geo_20240916095638_5d8d1278_geo.tif,train/WP142024_sar_geo_20240916095638_5d8d1278_era5.tif,train/WP142024_sar_geo_20240916095638_5d8d1278_sar.tif,WP142024:geo:e4c72281ddcf68af,WP142024:sar:e74992d458fdbbac,2024-09-16T10:00:00+00:00,2024-09-16T09:56:38+00:00,3.3666666666666667,AHI,RADARSAT Constellation 3,"[""B07"", ""B08"", ""B09"", ""B10"", ""B11"", ""B12"", ""B13"", ""B14"", ""B15"", ""B16""]",WP142024:era5:da2aeda8a3c9b0b7,2024-09-16T12:00:00+00:00,"[""precipitable_water"", ""sst"", ""pressure_msl"", ""temperature_2m"", ""dewpoint_2m"", ""u_wind_10m"", ""v_wind_10m""]","[""wind_speed""]",256,0.027,32.001616454599834,121.98832287910965,31.630349487148173,119.72357483018992,1,8,10,133.7072222222222,133.48222222222222,0.225,2.056111111111111,217.93135765647142,14957,0.2282257080078125,80.0,65.48263926188152,16.23312492370605,31.36268096923832,11.230067449720051,0,0.0,,0,0.0,,,0,0.0,,,6,21.56303992638221,155.0,,47514,0.725006103515625,15.052550595307904,14.84827139125326,11.228175484756914,12.868651005333422,8.062764672529987,906,0.22129946262823644,11.316987346451068,368,0.28113063407181055,12.736364302108175,1.419376955657107,23,0.1393939393939394,11.990973248712558,0.7453910533956165,19,12.895028709426223,35.0,,64.9474494046921,50.63436787062825,5.0049494389491365,14905,0.2274322509765625,1.8419950949262205,True,False,False,False,True,False
WP142024_sar_geo_20240916101008_db8abbc4,train,WP142024,train/WP142024_sar_geo_20240916101008_db8abbc4_geo.tif,train/WP142024_sar_geo_20240916101008_db8abbc4_era5.tif,era5,train/WP142024_sar_geo_20240916101008_db8abbc4_sar.tif,geo,sar,WP142024:geo:a589c114b4dcb15b,WP142024:sar:e8756bf77ab116d0,2024-09-16T10:10:00+00:00,2024-09-16T10:10:08+00:00,AHI,SENTINEL-1 A,"[""B07"", ""B08"", ""B09"", ""B10"", ""B11"", ""B12"", ""B13"", ""B14"", ""B15"", ""B16""]","[""era5_precipitable_water"", ""era5_sst"", ""era5_pressure_msl"", ""era5_temperature_2m"", ""era5_dewpoint_2m"", ""era5_u_wind_10m"", ""era5_v_wind_10m""]","[""wind_speed""]",train/WP142024_sar_geo_20240916101008_db8abbc4_geo.tif,train/WP142024_sar_geo_20240916101008_db8abbc4_era5.tif,train/WP142024_sar_geo_20240916101008_db8abbc4_sar.tif,WP142024:geo:a589c114b4dcb15b,WP142024:sar:e8756bf77ab116d0,2024-09-16T10:10:00+00:00,2024-09-16T10:10:08+00:00,-0.1333333333333333,AHI,SENTINEL-1 A,"[""B07"", ""B08"", ""B09"", ""B10"", ""B11"", ""B12"", ""B13"", ""B14"", ""B15"", ""B16""]",WP142024:era5:da2aeda8a3c9b0b7,2024-09-16T12:00:00+00:00,"[""precipitable_water"", ""sst"", ""pressure_msl"", ""temperature_2m"", ""dewpoint_2m"", ""u_wind_10m"", ""v_wind_10m""]","[""wind_speed""]",256,0.027,28.41196946456821,118.99909654588274,31.63846946456821,119.67879204632408,1,9,10,133.7072222222222,133.7072222222222,0.0,1.8311111111111111,364.6859877184645,588,0.00897216796875,39.400001525878906,31.133333841959637,12.446249818801874,19.13499982833861,9.680416682950494,0,0.0,,0,0.0,,,0,0.0,,,0,,,,20763,0.3168182373046875,15.052550595307904,15.05154971433335,12.384638428921788,14.555616267234582,7.470183304075751,855,0.31666666666666665,11.706120517417641,333,0.34796238244514105,12.97889637535413,1.2727758579364892,12,0.07317073170731707,11.658127366995792,1.3207690083583383,19,13.128802103758288,55.0,,24.347450930571,16.081784127626285,0.06161138988008652,588,0.00897216796875,-1.2317765363004738,True,False,False,False,False,False
WP152023_sar_geo_20231009082207_73f262ba,train,WP152023,train/WP152023_sar_geo_20231009082207_73f262ba_geo.tif,train/WP152023_sar_geo_20231009082207_73f262ba_era5.tif,era5,train/WP152023_sar_geo_20231009082207_73f262ba_sar.tif,geo,sar,WP152023:geo:b22241c15d4ddd01,WP152023:sar:657d1b4ad8ebe6fd,2023-10-09T08:20:00+00:00,2023-10-09T08:22:07+00:00,AHI,RADARSAT Constellation 1,"[""B07"", ""B08"", ""B09"", ""B10"", ""B11"", ""B12"", ""B13"", ""B14"", ""B15"", ""B16""]","[""era5_precipitable_water"", ""era5_sst"", ""era5_pressure_msl"", ""era5_temperature_2m"", ""era5_dewpoint_2m"", ""era5_u_wind_10m"", ""era5_v_wind_10m""]","[""wind_speed""]",train/WP152023_sar_geo_20231009082207_73f262ba_geo.tif,train/WP152023_sar_geo_20231009082207_73f262ba_era5.tif,train/WP152023_sar_geo_20231009082207_73f262ba_sar.tif,WP152023:geo:b22241c15d4ddd01,WP152023:sar:657d1b4ad8ebe6fd,2023-10-09T08:20:00+00:00,2023-10-09T08:22:07+00:00,-2.1166666666666667,AHI,RADARSAT Constellation 1,"[""B07"", ""B08"", ""B09"", ""B10"", ""B11"", ""B12"", ""B13"", ""B14"", ""B15"", ""B16""]",WP152023:era5:21fad8cd6deff877,2023-10-09T06:00:00+00:00,"[""precipitable_water"", ""sst"", ""pressure_msl"", ""temperature_2m"", ""dewpoint_2m"", ""u_wind_10m"", ""v_wind_10m""]","[""wind_speed""]",256,0.027,11.57002897610781,148.7968714867834,11.42685010246969,148.98135044180276,1,0,10,95.75555555555556,0.0,95.75555555555556,2.368611111111111,25.642501905393736,19049,0.2906646728515625,28.919981002807617,25.567878782749176,21.95890998840332,24.119095077514647,15.306094106160234,3561,1.0,16.444413422266106,1137,1.0,16.83385593930985,0.38944251704374366,143,1.0,15.538694101613718,1.2951618376961314,20,18.023207007154905,25.0,,65536,1.0,17.866827291502773,17.70919593899672,15.7639160407458,17.05540349232552,12.085535878808805,3561,1.0,9.479058375420337,1137,1.0,8.893610980491934,-0.5854473949284031,143,1.0,9.316334282319108,-0.4227233018271743,20,13.696806313816541,195.0,,11.053153711304844,7.8586828437524545,6.194993947657521,19049,0.2906646728515625,2.726269006095699,True,True,True,False,False,False
WP152023_sar_geo_20231009194819_e110012e,train,WP152023,train/WP152023_sar_geo_20231009194819_e110012e_geo.tif,train/WP152023_sar_geo_20231009194819_e110012e_era5.tif,era5,train/WP152023_sar_geo_20231009194819_e110012e_sar.tif,geo,sar,WP152023:geo:a32ffe32306dfb65,WP152023:sar:0f941c5195c37d32,2023-10-09T19:50:00+00:00,2023-10-09T19:48:19+00:00,AHI,RADARSAT Constellation 2,"[""B07"", ""B08"", ""B09"", ""B10"", ""B11"", ""B12"", ""B13"", ""B14"", ""B15"", ""B16""]","[""era5_precipitable_water"", ""era5_sst"", ""era5_pressure_msl"", ""era5_temperature_2m"", ""era5_dewpoint_2m"", ""era5_u_wind_10m"", ""era5_v_wind_10m""]","[""wind_speed""]",train/WP152023_sar_geo_20231009194819_e110012e_geo.tif,train/WP152023_sar_geo_20231009194819_e110012e_era5.tif,train/WP152023_sar_geo_20231009194819_e110012e_sar.tif,WP152023:geo:a32ffe32306dfb65,WP152023:sar:0f941c5195c37d32,2023-10-09T19:50:00+00:00,2023-10-09T19:48:19+00:00,1.6833333333333331,AHI,RADARSAT Constellation 2,"[""B07"", ""B08"", ""B09"", ""B10"", ""B11"", ""B12"", ""B13"", ""B14"", ""B15"", ""B16""]",WP152023:era5:21fad8cd6deff877,2023-10-09T18:00:00+00:00,"[""precipitable_water"", ""sst"", ""pressure_msl"", ""temperature_2m"", ""dewpoint_2m"", ""u_wind_10m"", ""v_wind_10m""]","[""wind_speed""]",256,0.027,12.00428237257616,148.9550945726869,13.144912848527094,147.23488267773632,1,1,10,95.75555555555556,11.436666666666667,84.31888888888889,1.8052777777777778,225.69539082013313,19111,0.2916107177734375,36.18000030517578,31.54296165704727,19.618316650390625,25.92913799285903,14.10253408224515,957,0.26724378665177323,21.72110176983298,172,0.14982578397212543,27.90774835542191,6.186646585588928,0,0.0,,,17,28.096815936970263,55.0,,65536,1.0,18.769903427361573,18.684467139463706,16.532766495918224,18.013064890733432,12.98856253366825,3581,1.0,11.588113205270695,1148,1.0,10.18579887777386,-1.4023143274968337,144,1.0,9.85322720150993,0.3325716762639317,20,13.581595931595272,135.0,,17.41009687781421,12.858494517583566,3.0855501544724007,19111,0.2916107177734375,0.5080751506068739,True,True,False,False,False,False
WP152023_sar_geo_20231010083132_ff48d91f,train,WP152023,train/WP152023_sar_geo_20231010083132_ff48d91f_geo.tif,train/WP152023_sar_geo_20231010083132_ff48d91f_era5.tif,era5,train/WP152023_sar_geo_20231010083132_ff48d91f_sar.tif,geo,sar,WP152023:geo:64ce914b8f47afdf,WP152023:sar:96ad28e514b087ed,2023-10-10T08:30:00+00:00,2023-10-10T08:31:32+00:00,AHI,RADARSAT Constellation 1,"[""B07"", ""B08"", ""B09"", ""B10"", ""B11"", ""B12"", ""B13"", ""B14"", ""B15"", ""B16""]","[""era5_precipitable_water"", ""era5_sst"", ""era5_pressure_msl"", ""era5_temperature_2m"", ""era5_dewpoint_2m"", ""era5_u_wind_10m"", ""era5_v_wind_10m""]","[""wind_speed""]",train/WP152023_sar_geo_20231010083132_ff48d91f_geo.tif,train/WP152023_sar_geo_20231010083132_ff48d91f_era5.tif,train/WP152023_sar_geo_20231010083132_ff48d91f_sar.tif,WP152023:geo:64ce914b8f47afdf,WP152023:sar:96ad28e514b087ed,2023-10-10T08:30:00+00:00,2023-10-10T08:31:32+00:00,-1.5333333333333334,AHI,RADARSAT Constellation 1,"[""B07"", ""B08"", ""B09"", ""B10"", ""B11"", ""B12"", ""B13"", ""B14"", ""B15"", ""B16""]",WP152023:era5:21fad8cd6deff877,2023-10-10T06:00:00+00:00,"[""precipitable_water"", ""sst"", ""pressure_msl"", ""temperature_2m"", ""dewpoint_2m"", ""u_wind_10m"", ""v_wind_10m""]","[""wind_speed""]",256,0.027,16.71865504581415,145.82835511429664,14.636466632821593,145.34524158432754,1,2,10,95.75555555555556,24.156944444444445,71.59861111111111,2.5255555555555556,237.23470317430366,15444,0.23565673828125,34.86000061035156,32.44568365048139,20.900365257263182,28.685599346160867,16.80222522511565,1227,0.3414973559699416,22.362319426315047,352,0.3060869565217391,27.077851485122334,4.7155320588072875,0,0.0,,,18,32.23471423557827,25.0,,65536,1.0,18.749918876079963,18.686214403014052,17.474035818466046,18.276853048162476,13.28818118090871,3593,1.0,11.257644948823252,1150,1.0,8.846801723106642,-2.4108432257166097,147,1.0,6.815401386472996,2.031400336633646,20,15.845615699262824,165.0,,16.1100817342716,13.75946924746734,3.4263294387971364,15444,0.23565673828125,1.7492452574273991,True,True,False,False,False,False
WP152023_sar_geo_20231010202703_d7c7d373,train,WP152023,train/WP152023_sar_geo_20231010202703_d7c7d373_geo.tif,train/WP152023_sar_geo_20231010202703_d7c7d373_era5.tif,era5,train/WP152023_sar_geo_20231010202703_d7c7d373_sar.tif,geo,sar,WP152023:geo:8bf5b5721ac4a822,WP152023:sar:94db8df152f1e905,2023-10-10T20:30:00+00:00,2023-10-10T20:27:03+00:00,AHI,RADARSAT Constellation 1,"[""B07"", ""B08"", ""B09"", ""B10"", ""B11"", ""B12"", ""B13"", ""B14"", ""B15"", ""B16""]","[""era5_precipitable_water"", ""era5_sst"", ""era5_pressure_msl"", ""era5_temperature_2m"", ""era5_dewpoint_2m"", ""era5_u_wind_10m"", ""era5_v_wind_10m""]","[""wind_speed""]",train/WP152023_sar_geo_20231010202703_d7c7d373_geo.tif,train/WP152023_sar_geo_20231010202703_d7c7d373_era5.tif,train/WP152023_sar_geo_20231010202703_d7c7d373_sar.tif,WP152023:geo:8bf5b5721ac4a822,WP152023:sar:94db8df152f1e905,2023-10-10T20:30:00+00:00,2023-10-10T20:27:03+00:00,2.95,AHI,RADARSAT Constellation 1,"[""B07"", ""B08"", ""B09"", ""B10"", ""B11"", ""B12"", ""B13"", ""B14"", ""B15"", ""B16""]",WP152023:era5:21fad8cd6deff877,2023-10-10T18:00:00+00:00,"[""precipitable_water"", ""sst"", ""pressure_msl"", ""temperature_2m"", ""dewpoint_2m"", ""u_wind_10m"", ""v_wind_10m""]","[""wind_speed""]",256,0.027,16.419433761481944,142.23931830699985,16.398338469195977,144.3440145099451,1,3,10,95.75555555555556,36.08222222222222,59.67333333333333,2.450833333333333,224.51072125819263,18017,0.2749176025390625,29.059999465942383,25.74329355260828,19.559863662719728,23.479995727539062,13.404145332567632,683,0.18779213637613418,18.68404144912653,41,0.0351931330472103,24.472697188214557,5.788655739088028,0,0.0,,,15,24.472697188214557,55.0,,65536,1.0,21.396294260353873,21.2106693220898,19.607844776056346,20.626668438697447,13.044980372909873,3637,1.0,16.012824847875493,1165,1.0,14.364620260626772,-1.6482045872487205,145,1.0,12.1339139766127,2.2307062840140723,20,18.473866935292264,135.0,,7.66370520558851,4.532624230518479,-0.047981113336618364,18017,0.2749176025390625,-0.6692087788362189,True,True,False,False,False,False
WP152023_sar_geo_20231011084013_d5a2ce41,train,WP152023,train/WP152023_sar_geo_20231011084013_d5a2ce41_geo.tif,train/WP152023_sar_geo_20231011084013_d5a2ce41_era5.tif,era5,train/WP152023_sar_geo_20231011084013_d5a2ce41_sar.tif,geo,sar,WP152023:geo:0817043fe1e2f78a,WP152023:sar:1d4b699853b83954,2023-10-11T08:40:00+00:00,2023-10-11T08:40:13+00:00,AHI,RADARSAT Constellation 1,"[""B07"", ""B08"", ""B09"", ""B10"", ""B11"", ""B12"", ""B13"", ""B14"", ""B15"", ""B16""]","[""era5_precipitable_water"", ""era5_sst"", ""era5_pressure_msl"", ""era5_temperature_2m"", ""era5_dewpoint_2m"", ""era5_u_wind_10m"", ""era5_v_wind_10m""]","[""wind_speed""]",train/WP152023_sar_geo_20231011084013_d5a2ce41_geo.tif,train/WP152023_sar_geo_20231011084013_d5a2ce41_era5.tif,train/WP152023_sar_geo_20231011084013_d5a2ce41_sar.tif,WP152023:geo:0817043fe1e2f78a,WP152023:sar:1d4b699853b83954,2023-10-11T08:40:00+00:00,2023-10-11T08:40:13+00:00,-0.2166666666666666,AHI,RADARSAT Constellation 1,"[""B07"", ""B08"", ""B09"", ""B10"", ""B11"", ""B12"", ""B13"", ""B14"", ""B15"", ""B16""]",WP152023:era5:21fad8cd6deff877,2023-10-11T06:00:00+00:00,"[""precipitable_water"", ""sst"", ""pressure_msl"", ""temperature_2m"", ""dewpoint_2m"", ""u_wind_10m"", ""v_wind_10m""]","[""wind_speed""]",256,0.027,18.863847458458416,142.5704675156029,18.562990636068637,143.22148295222564,1,4,10,95.75555555555556,48.30166666666667,47.45388888888889,2.6702777777777778,76.28882161021642,19767,0.3016204833984375,72.58000183105469,57.56606065384065,32.13999938964844,45.96759925842287,19.949973672210774,3678,1.0,29.924014209469355,1177,1.0,36.641036211076994,6.7170220016076385,147,1.0,47.72777848665406,-11.086742275577066,20,49.97577370234898,5.0,45.0,65536,1.0,25.65895774273311,24.94458492133373,21.35586050309728,24.01484189078955,14.71087900156043,3678,1.0,18.542571268902705,1177,1.0,17.12398975262054,-1.4185815162821669,147,1.0,16.436619761749373,0.687369990871165,20,20.04621289815119,115.0,,46.92104408832158,32.62147573250692,10.784138886551158,19767,0.3016204833984375,3.3759720028275653,True,True,True,False,True,False
WP152023_sar_geo_20231011203131_5ad0084c,train,WP152023,train/WP152023_sar_geo_20231011203131_5ad0084c_geo.tif,train/WP152023_sar_geo_20231011203131_5ad0084c_era5.tif,era5,train/WP152023_sar_geo_20231011203131_5ad0084c_sar.tif,geo,sar,WP152023:geo:df825fd07742ccec,WP152023:sar:a1e44a99f7044c90,2023-10-11T20:30:00+00:00,2023-10-11T20:31:31+00:00,AHI,SENTINEL-1 A,"[""B07"", ""B08"", ""B09"", ""B10"", ""B11"", ""B12"", ""B13"", ""B14"", ""B15"", ""B16""]","[""era5_precipitable_water"", ""era5_sst"", ""era5_pressure_msl"", ""era5_temperature_2m"", ""era5_dewpoint_2m"", ""era5_u_wind_10m"", ""era5_v_wind_10m""]","[""wind_speed""]",train/WP152023_sar_geo_20231011203131_5ad0084c_geo.tif,train/WP152023_sar_geo_20231011203131_5ad0084c_era5.tif,train/WP152023_sar_geo_20231011203131_5ad0084c_sar.tif,WP152023:geo:df825fd07742ccec,WP152023:sar:a1e44a99f7044c90,2023-10-11T20:30:00+00:00,2023-10-11T20:31:31+00:00,-1.5166666666666666,AHI,SENTINEL-1 A,"[""B07"", ""B08"", ""B09"", ""B10"", ""B11"", ""B12"", ""B13"", ""B14"", ""B15"", ""B16""]",WP152023:era5:21fad8cd6deff877,2023-10-11T18:00:00+00:00,"[""precipitable_water"", ""sst"", ""pressure_msl"", ""temperature_2m"", ""dewpoint_2m"", ""u_wind_10m"", ""v_wind_10m""]","[""wind_speed""]",256,0.027,21.25359298677084,141.46296651482942,20.03191898562263,142.78312773339576,1,5,10,95.75555555555556,60.156666666666666,35.59888888888889,2.5252777777777777,193.1918958837388,19303,0.2945404052734375,67.23999786376953,56.212989807128906,30.757911300659135,47.959999084472656,19.242269419601087,2652,0.7152103559870551,30.065877315325615,997,0.8399326032013479,36.194251677456684,6.128374362131069,148,1.0,46.969632696461034,-10.77538101900435,20,49.35985504953485,5.0,45.0,65536,1.0,25.777435452989256,25.430083340648864,22.29459688665939,24.744321651893866,15.065425394659531,3708,1.0,19.18612778590496,1187,1.0,16.433387396628166,-2.752740389276795,148,1.0,8.63987375268176,7.793513643946406,20,21.740418499723535,95.0,,41.46256241078028,30.782906466480043,8.463314413999743,19303,0.2945404052734375,3.177080591126018,True,True,True,False,True,False
WP152023_sar_geo_20231011203352_1cb23f79,train,WP152023,train/WP152023_sar_geo_20231011203352_1cb23f79_geo.tif,train/WP152023_sar_geo_20231011203352_1cb23f79_era5.tif,era5,train/WP152023_sar_geo_20231011203352_1cb23f79_sar.tif,geo,sar,WP152023:geo:df825fd07742ccec,WP152023:sar:160a6ea446eff93c,2023-10-11T20:30:00+00:00,2023-10-11T20:33:52+00:00,AHI,RADARSAT Constellation 1,"[""B07"", ""B08"", ""B09"", ""B10"", ""B11"", ""B12"", ""B13"", ""B14"", ""B15"", ""B16""]","[""era5_precipitable_water"", ""era5_sst"", ""era5_pressure_msl"", ""era5_temperature_2m"", ""era5_dewpoint_2m"", ""era5_u_wind_10m"", ""era5_v_wind_10m""]","[""wind_speed""]",train/WP152023_sar_geo_20231011203352_1cb23f79_geo.tif,train/WP152023_sar_geo_20231011203352_1cb23f79_era5.tif,train/WP152023_sar_geo_20231011203352_1cb23f79_sar.tif,WP152023:geo:df825fd07742ccec,WP152023:sar:160a6ea446eff93c,2023-10-11T20:30:00+00:00,2023-10-11T20:33:52+00:00,-3.8666666666666663,AHI,RADARSAT Constellation 1,"[""B07"", ""B08"", ""B09"", ""B10"", ""B11"", ""B12"", ""B13"", ""B14"", ""B15"", ""B16""]",WP152023:era5:21fad8cd6deff877,2023-10-11T18:00:00+00:00,"[""precipitable_water"", ""sst"", ""pressure_msl"", ""temperature_2m"", ""dewpoint_2m"", ""u_wind_10m"", ""v_wind_10m""]","[""wind_speed""]",256,0.027,20.921113095071973,141.12269411336231,20.03742710737256,142.78420134658256,1,6,10,95.75555555555556,60.19583333333333,35.55972222222222,2.5644444444444443,199.02022487340915,19809,0.3022613525390625,39.92499923706055,34.15490013122559,24.059999465942383,29.358400573730435,17.393437507963895,1409,0.37957974137931033,24.783330260818946,401,0.33725820016820857,29.14779207415117,4.364461813332223,3,0.02027027027027027,35.68333307902018,-6.53554100486901,18,34.61023273024448,25.0,25.0,65536,1.0,25.777435452989256,25.45498776247063,22.29459688665939,24.744321651893866,14.912700710213308,3712,1.0,19.1334691464035,1189,1.0,16.23253038226753,-2.9009387641359687,148,1.0,8.212917609056367,8.019612773211163,20,21.724244899380107,95.0,,14.147563784071291,8.699912368754958,1.7654025792829913,19809,0.3022613525390625,1.5458657668524978,True,True,False,False,False,False
WP152023_sar_geo_20231012083737_22af88f5,train,WP152023,train/WP152023_sar_geo_20231012083737_22af88f5_geo.tif,train/WP152023_sar_geo_20231012083737_22af88f5_era5.tif,era5,train/WP152023_sar_geo_20231012083737_22af88f5_sar.tif,geo,sar,WP152023:geo:0a508d93a2d5e9c4,WP152023:sar:56f8451c23c42449,2023-10-12T08:40:00+00:00,2023-10-12T08:37:37+00:00,AHI,RADARSAT-2,"[""B07"", ""B08"", ""B09"", ""B10"", ""B11"", ""B12"", ""B13"", ""B14"", ""B15"", ""B16""]","[""era5_precipitable_water"", ""era5_sst"", ""era5_pressure_msl"", ""era5_temperature_2m"", ""era5_dewpoint_2m"", ""era5_u_wind_10m"", ""era5_v_wind_10m""]","[""wind_speed""]",train/WP152023_sar_geo_20231012083737_22af88f5_geo.tif,train/WP152023_sar_geo_20231012083737_22af88f5_era5.tif,train/WP152023_sar_geo_20231012083737_22af88f5_sar.tif,WP152023:geo:0a508d93a2d5e9c4,WP152023:sar:56f8451c23c42449,2023-10-12T08:40:00+00:00,2023-10-12T08:37:37+00:00,2.3833333333333333,AHI,RADARSAT-2,"[""B07"", ""B08"", ""B09"", ""B10"", ""B11"", ""B12"", ""B13"", ""B14"", ""B15"", ""B16""]",WP152023:era5:21fad8cd6deff877,2023-10-12T06:00:00+00:00,"[""precipitable_water"", ""sst"", ""pressure_msl"", ""temperature_2m"", ""dewpoint_2m"", ""u_wind_10m"", ""v_wind_10m""]","[""wind_speed""]",256,0.027,20.99088745566725,141.87412836653343,22.150059225517964,143.7443186827869,1,7,10,95.75555555555556,72.25833333333334,23.497222222222224,2.6269444444444443,232.4041818877519,46918,0.715911865234375,65.0,49.22331916322099,33.400001525878906,39.33319999694831,18.294894473175344,2760,0.7334573478607495,34.02847569748975,1032,0.8535980148883374,36.62310384964758,2.5946281521578243,150,1.0,42.25638358434041,-5.6332797346928345,20,44.4119930267334,5.0,105.0,65536,1.0,28.423265335088466,28.1491404111883,25.56448710722615,27.37048834065935,16.24868859259464,3763,1.0,21.855352615475354,1209,1.0,19.442723856219576,-2.412628759255778,150,1.0,18.82928646809852,0.6134373881210564,20,25.073451592073173,105.0,,36.576734664911534,21.074178752032694,7.835514418652757,46918,0.715911865234375,1.9975978100737197,True,True,True,False,True,False
WP152023_sar_geo_20231012200921_52bcc2f4,train,WP152023,train/WP152023_sar_geo_20231012200921_52bcc2f4_geo.tif,train/WP152023_sar_geo_20231012200921_52bcc2f4_era5.tif,era5,train/WP152023_sar_geo_20231012200921_52bcc2f4_sar.tif,geo,sar,WP152023:geo:61fb805a503f6185,WP152023:sar:08b8bc7d238a623b,2023-10-12T20:10:00+00:00,2023-10-12T20:09:21+00:00,AHI,RADARSAT Constellation 2,"[""B07"", ""B08"", ""B09"", ""B10"", ""B11"", ""B12"", ""B13"", ""B14"", ""B15"", ""B16""]","[""era5_precipitable_water"", ""era5_sst"", ""era5_pressure_msl"", ""era5_temperature_2m"", ""era5_dewpoint_2m"", ""era5_u_wind_10m"", ""era5_v_wind_10m""]","[""wind_speed""]",train/WP152023_sar_geo_20231012200921_52bcc2f4_geo.tif,train/WP152023_sar_geo_20231012200921_52bcc2f4_era5.tif,train/WP152023_sar_geo_20231012200921_52bcc2f4_sar.tif,WP152023:geo:61fb805a503f6185,WP152023:sar:08b8bc7d238a623b,2023-10-12T20:10:00+00:00,2023-10-12T20:09:21+00:00,0.65,AHI,RADARSAT Constellation 2,"[""B07"", ""B08"", ""B09"", ""B10"", ""B11"", ""B12"", ""B13"", ""B14"", ""B15"", ""B16""]",WP152023:era5:21fad8cd6deff877,2023-10-12T18:00:00+00:00,"[""precipitable_water"", ""sst"", ""pressure_msl"", ""temperature_2m"", ""dewpoint_2m"", ""u_wind_10m"", ""v_wind_10m""]","[""wind_speed""]",256,0.027,23.499656881360654,145.02929771461714,24.495537372260948,145.8903906787873,1,8,10,95.75555555555556,83.78722222222223,11.968333333333334,2.1558333333333333,141.1163368319035,20543,0.3134613037109375,59.459999084472656,52.848349636040844,40.939998626708984,45.23160148620602,27.637847490890497,3830,1.0,34.81525663644776,1227,1.0,34.52444519876171,-0.29081143768604534,151,1.0,37.734456529680465,-3.2100113309187535,20,40.71777682834201,5.0,155.0,65536,1.0,31.354124958878955,30.823796878751303,26.702541824181434,29.459917231667852,18.69884545386108,3830,1.0,23.501764179908285,1227,1.0,24.410554711754447,0.9087905318461615,151,1.0,25.730586392794752,-1.3200316810403052,20,25.781039978076056,25.0,,28.1058741255937,22.02455275728954,14.23745680252755,20543,0.3134613037109375,5.186555525001595,True,True,True,False,True,False
